InvoiceDate,Segment,Country,ReturnInvoiceCount,ReturnCustomers,ReturnedQuantity,ReturnedSales
2011-06-16 14:51:00,VIP,United Kingdom,1,1,-1.0,-6.75
2011-06-16 14:54:00,VIP,United Kingdom,1,1,-1.0,-14.95
2011-06-16 14:55:00,VIP,United Kingdom,1,1,-5.0,-14.75
2011-06-16 14:56:00,Loyal,United Kingdom,1,1,-3.0,-2.15
2011-06-16 16:27:00,VIP,United Kingdom,1,1,-12.0,-102.0
2011-06-17 10:06:00,VIP,France,1,1,-24.0,-40.2
2011-06-17 10:52:00,VIP,United Kingdom,1,1,-24.0,-54.0
2011-06-17 11:07:00,VIP,United Kingdom,1,1,-4.0,-27.799999999999997
2011-06-17 11:10:00,Loyal,United Kingdom,1,1,-1.0,-2.95
2011-06-17 11:13:00,Loyal,United Kingdom,1,1,-4.0,-4.63
2011-06-17 13:22:00,VIP,United Kingdom,1,1,-19.0,-44.17
2011-06-17 15:34:00,VIP,United Kingdom,1,1,-10.0,-101.70000000000002
2011-06-19 11:27:00,VIP,United Kingdom,1,1,-15.0,-65.35
2011-06-19 12:25:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-06-19 12:48:00,VIP,United Kingdom,1,1,-4.0,-11.8
2011-06-19 14:05:00,Loyal,Spain,1,1,-1.0,-0.77
2011-06-20 11:01:00,,EIRE,1,1,-1.0,-1216.12
2011-06-20 11:02:00,,EIRE,1,1,-1.0,-1917.0
2011-06-20 11:28:00,VIP,Germany,1,1,-8.0,-35.14
2011-06-20 11:33:00,VIP,Germany,1,1,-12.0,-10.2
2011-06-20 11:37:00,New & Growing,United Kingdom,1,1,-9.0,-49.5
2011-06-20 11:39:00,VIP,United Kingdom,1,1,-3.0,-6.45
2011-06-20 13:03:00,Active,United Kingdom,1,1,-4.0,-13.0
2011-06-20 13:07:00,VIP,United Kingdom,1,1,-3.0,-4.47
2011-06-20 13:13:00,Active,United Kingdom,1,1,-3.0,-12.450000000000001
2011-06-20 13:33:00,Loyal,United Kingdom,1,1,-1.0,-3.75
2011-06-20 13:52:00,VIP,United Kingdom,1,1,-3.0,-12.75
2011-06-20 13:56:00,VIP,United Kingdom,1,1,-2.0,-8.5
2011-06-20 14:44:00,VIP,United Kingdom,1,1,-19.0,-23.75
2011-06-20 16:05:00,Loyal,United Kingdom,1,1,-5.0,-18.75
2011-06-20 16:13:00,VIP,United Kingdom,1,1,-720.0,-580.8
2011-06-20 16:52:00,Active,United Kingdom,1,1,-29.0,-32.65
2011-06-20 17:05:00,VIP,United Kingdom,1,1,-5.0,-15.05
2011-06-20 17:07:00,VIP,United Kingdom,1,1,-3.0,-15.08
2011-06-20 17:15:00,New & Growing,United Kingdom,1,1,-3.0,-10.45
2011-06-20 17:18:00,VIP,United Kingdom,1,1,-4.0,-8.7
2011-06-20 17:20:00,VIP,United Kingdom,1,1,-48.0,-18.72
2011-06-20 17:23:00,Loyal,United Kingdom,1,1,-2.0,-8.3
2011-06-21 10:39:00,VIP,United Kingdom,1,1,-4.0,-5.799999999999999
2011-06-21 14:22:00,VIP,United Kingdom,1,1,-3.0,-64.15
2011-06-21 14:52:00,VIP,United Kingdom,1,1,-6.0,-12.48
2011-06-21 16:00:00,VIP,United Kingdom,1,1,-4.0,-7.7
2011-06-21 16:01:00,VIP,United Kingdom,1,1,-1.0,-545.58
2011-06-21 17:11:00,VIP,United Kingdom,1,1,-13.0,-13.780000000000001
2011-06-21 17:13:00,VIP,United Kingdom,1,1,-2.0,-13.6
2011-06-21 17:14:00,VIP,United Kingdom,1,1,-3.0,-2.16
2011-06-21 17:15:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-06-21 17:17:00,VIP,United Kingdom,1,1,-3.0,-38.4
2011-06-21 17:20:00,VIP,United Kingdom,1,1,-5.0,-29.700000000000003
2011-06-21 17:21:00,VIP,United Kingdom,1,1,-10.0,-16.5
2011-06-21 17:25:00,VIP,United Kingdom,1,1,-10.0,-52.53
2011-06-21 17:34:00,VIP,United Kingdom,1,1,-4.0,-16.14
2011-06-21 17:36:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-06-21 17:37:00,VIP,United Kingdom,1,1,-3.0,-12.75
2011-06-21 17:40:00,Active,United Kingdom,1,1,-2.0,-17.0
2011-06-21 17:41:00,VIP,United Kingdom,1,1,-4.0,-7.7
2011-06-21 17:42:00,VIP,United Kingdom,1,1,-12.0,-15.0
2011-06-21 17:43:00,VIP,United Kingdom,1,1,-4.0,-8.4
2011-06-21 17:44:00,New & Growing,United Kingdom,1,1,-6.0,-15.299999999999999
2011-06-21 17:59:00,,EIRE,1,1,-539.0,-1066.1399999999999
2011-06-21 18:00:00,,EIRE,1,1,-2.0,-18.7
2011-06-21 18:02:00,VIP,United Kingdom,1,1,-2.0,-10.9
2011-06-21 18:03:00,Loyal,United Kingdom,1,1,-1.0,-16.95
2011-06-22 10:39:00,New & Growing,United Kingdom,1,1,-2.0,-9.9
2011-06-22 14:55:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-06-22 15:12:00,VIP,United Kingdom,1,1,-4.0,-5.0
2011-06-22 16:36:00,VIP,United Kingdom,1,1,-2.0,-11.2
2011-06-23 10:42:00,VIP,United Kingdom,1,1,-7.0,-9.56
2011-06-23 13:05:00,VIP,EIRE,1,1,-1.0,-1.45
2011-06-23 13:10:00,VIP,United Kingdom,1,1,-3.0,-14.850000000000001
2011-06-23 13:15:00,VIP,EIRE,1,1,-1.0,-4.25
2011-06-23 13:23:00,VIP,United Kingdom,1,1,-72.0,-61.199999999999996
2011-06-23 13:30:00,VIP,United Kingdom,1,1,-2.0,-5.1
2011-06-23 13:54:00,Loyal,United Kingdom,1,1,-3.0,-8.850000000000001
2011-06-23 14:20:00,VIP,United Kingdom,1,1,-1.0,-125.0
2011-06-23 14:56:00,VIP,United Kingdom,1,1,-1.0,-10.0
2011-06-23 16:00:00,VIP,United Kingdom,1,1,-324.0,-641.8
2011-06-23 16:09:00,VIP,United Kingdom,1,1,-3.0,-9.870000000000001
2011-06-23 16:10:00,Active,United Kingdom,1,1,-3.0,-6.65
2011-06-23 16:11:00,VIP,United Kingdom,1,1,-1.0,-2.08
2011-06-23 16:13:00,VIP,United Kingdom,1,1,-13.0,-25.049999999999997
2011-06-23 16:15:00,VIP,United Kingdom,1,1,-4.0,-43.8
2011-06-24 09:32:00,VIP,United Kingdom,1,1,-1.0,-3.25
2011-06-24 10:15:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-06-24 11:47:00,VIP,United Kingdom,1,1,-4.0,-6.6
2011-06-24 12:31:00,,United Kingdom,1,1,-1.0,-5791.18
2011-06-24 12:33:00,,United Kingdom,1,1,-1.0,-4534.24
2011-06-24 13:52:00,,EIRE,1,1,-1.0,-542.2
2011-06-24 15:03:00,VIP,United Kingdom,1,1,-3.0,-8.65
2011-06-24 15:05:00,VIP,United Kingdom,1,1,-1.0,-1.06
2011-06-24 15:15:00,New & Growing,Portugal,1,1,-1.0,-4.95
2011-06-26 11:35:00,Loyal,United Kingdom,1,1,-2.0,-24.9
2011-06-26 11:42:00,VIP,United Kingdom,1,1,-3.0,-44.849999999999994
2011-06-26 11:43:00,New & Growing,United Kingdom,1,1,-10.0,-41.300000000000004
2011-06-26 12:08:00,Loyal,United Kingdom,1,1,-10.0,-99.5
2011-06-26 12:52:00,VIP,United Kingdom,1,1,-1.0,-65.0
2011-06-26 13:13:00,VIP,United Kingdom,1,1,-144.0,-149.76
2011-06-26 13:29:00,VIP,United Kingdom,1,1,-8.0,-59.599999999999994
2011-06-26 14:59:00,VIP,United Kingdom,1,1,-5.0,-15.0
2011-06-26 15:47:00,Active,United Kingdom,1,1,-101.0,-361.91
2011-06-26 16:08:00,VIP,United Kingdom,1,1,-7.0,-45.5
2011-06-27 11:14:00,VIP,United Kingdom,1,1,-6.0,-8.7
2011-06-27 11:18:00,Loyal,United Kingdom,1,1,-2.0,-15.9
2011-06-27 12:16:00,VIP,United Kingdom,1,1,-2.0,-15.9
2011-06-27 13:24:00,VIP,United Kingdom,1,1,-3.0,-7.45
2011-06-27 15:24:00,VIP,United Kingdom,1,1,-1.0,-3.25
2011-06-27 16:59:00,Loyal,United Kingdom,1,1,-4.0,-15.0
2011-06-27 17:02:00,Active,United Kingdom,1,1,-8.0,-23.799999999999997
2011-06-27 17:04:00,Loyal,United Kingdom,1,1,-4.0,-13.6
2011-06-27 17:05:00,VIP,United Kingdom,1,1,-2.0,-15.899999999999999
2011-06-27 17:06:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-06-27 17:08:00,VIP,United Kingdom,1,1,-8.0,-19.5
2011-06-27 17:27:00,VIP,United Kingdom,1,1,-15.0,-24.75
2011-06-27 17:28:00,VIP,United Kingdom,1,1,-4.0,-25.2
2011-06-28 11:30:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-06-28 11:31:00,VIP,United Kingdom,1,1,-4.0,-16.8
2011-06-28 11:59:00,New & Growing,United Kingdom,1,1,-2.0,-6.6
2011-06-28 12:04:00,New & Growing,United Kingdom,1,1,-48.0,-64.8
2011-06-28 12:09:00,New & Growing,United Kingdom,1,1,-24.0,-32.4
2011-06-28 14:47:00,,United Kingdom,1,1,-6.0,-55.51
2011-06-28 14:50:00,,United Kingdom,1,1,-1.0,-82.89
2011-06-28 14:57:00,VIP,United Kingdom,1,1,-10.0,-9.939999999999998
2011-06-28 15:04:00,VIP,United Kingdom,1,1,-11.0,-18.29
2011-06-28 15:10:00,,United Kingdom,1,1,-1.0,-570.0
2011-06-28 15:10:00,VIP,United Kingdom,1,1,-20.0,-13.46
2011-06-28 15:13:00,Loyal,United Kingdom,1,1,-8.0,-16.8
2011-06-28 15:20:00,,United Kingdom,1,1,-2.0,-12.239999999999998
2011-06-29 10:30:00,VIP,United Kingdom,1,1,-16.0,-68.0
2011-06-29 11:54:00,VIP,United Kingdom,1,1,-41.0,-65.97
2011-06-29 12:05:00,VIP,United Kingdom,1,1,-1.0,-2.75
2011-06-29 12:31:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-06-29 12:36:00,Loyal,United Kingdom,1,1,-3.0,-9.15
2011-06-29 12:45:00,VIP,United Kingdom,1,1,-36.0,-23.400000000000002
2011-06-29 12:51:00,VIP,United Kingdom,1,1,-7.0,-7.42
2011-06-29 12:53:00,VIP,Italy,1,1,-4.0,-39.8
2011-06-29 13:29:00,VIP,United Kingdom,1,1,-20.0,-33.550000000000004
2011-06-29 15:14:00,Loyal,United Kingdom,1,1,-4.0,-10.700000000000001
2011-06-29 15:19:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-06-29 15:20:00,VIP,United Kingdom,1,1,-2.0,-13.5
2011-06-29 15:23:00,VIP,United Kingdom,1,1,-1.0,-8.5
2011-06-29 15:31:00,VIP,United Kingdom,1,1,-4.0,-19.8
2011-06-29 15:38:00,VIP,Belgium,1,1,-1.0,-1.65
2011-06-30 10:31:00,VIP,United Kingdom,1,1,-4.0,-21.8
2011-06-30 10:33:00,VIP,United Kingdom,1,1,-5.0,-21.25
2011-06-30 10:52:00,VIP,United Kingdom,1,1,-7.0,-13.65
2011-06-30 11:26:00,VIP,United Kingdom,1,1,-2.0,-17.0
2011-06-30 11:31:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-06-30 12:44:00,VIP,United Kingdom,1,1,-576.0,-835.1999999999999
2011-06-30 13:20:00,Loyal,United Kingdom,1,1,-1.0,-7.95
2011-06-30 14:58:00,Loyal,France,1,1,-24.0,-30.0
2011-06-30 16:20:00,VIP,United Kingdom,1,1,-4.0,-3.16
2011-07-01 12:11:00,VIP,United Kingdom,1,1,-3.0,-3.3499999999999996
2011-07-01 13:06:00,VIP,United Kingdom,1,1,-4.0,-20.799999999999997
2011-07-01 13:22:00,Loyal,United Kingdom,1,1,-349.0,-128.27
2011-07-01 14:18:00,VIP,United Kingdom,1,1,-12.0,-153.0
2011-07-01 14:32:00,VIP,United Kingdom,1,1,-1.0,-57.6
2011-07-01 14:35:00,VIP,Germany,1,1,-7.0,-34.129999999999995
2011-07-01 15:06:00,New & Growing,United Kingdom,1,1,-3.0,-14.850000000000001
2011-07-01 15:09:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-07-01 15:14:00,VIP,United Kingdom,1,1,-4.0,-18.28
2011-07-01 15:35:00,VIP,United Kingdom,1,1,-32.0,-23.2
2011-07-01 17:02:00,VIP,United Kingdom,1,1,-23.0,-37.010000000000005
2011-07-03 11:54:00,VIP,United Kingdom,1,1,-3.0,-15.65
2011-07-03 13:08:00,VIP,United Kingdom,1,1,-8.0,-39.6
2011-07-04 12:17:00,VIP,United Kingdom,1,1,-1.0,-7.65
2011-07-04 14:47:00,VIP,United Kingdom,1,1,-8.0,-14.55
2011-07-04 14:51:00,VIP,United Kingdom,1,1,-4.0,-25.0
2011-07-04 14:53:00,Active,United Kingdom,1,1,-1.0,-8.5
2011-07-04 15:55:00,VIP,Germany,1,1,-1.0,-389.68
2011-07-04 15:59:00,VIP,United Kingdom,1,1,-10.0,-26.299999999999997
2011-07-04 16:00:00,Active,United Kingdom,1,1,-1.0,-5.95
2011-07-04 16:07:00,Loyal,United Kingdom,1,1,-1.0,-4.95
2011-07-04 16:09:00,VIP,United Kingdom,1,1,-1.0,-0.65
2011-07-04 16:27:00,At Risk,United Kingdom,1,1,-2.0,-14.85
2011-07-05 11:01:00,VIP,United Kingdom,1,1,-4.0,-14.54
2011-07-05 12:19:00,VIP,United Kingdom,1,1,-6.0,-22.5
2011-07-05 12:42:00,VIP,United Kingdom,1,1,-13.0,-34.38
2011-07-05 12:44:00,Loyal,United Kingdom,1,1,-2.0,-7.5
2011-07-05 12:50:00,VIP,United Kingdom,1,1,-10.0,-27.979999999999997
2011-07-05 13:10:00,Active,United Kingdom,1,1,-108.0,-139.8
2011-07-05 13:18:00,VIP,United Kingdom,1,1,-3.0,-4.949999999999999
2011-07-05 14:51:00,Loyal,United Kingdom,1,1,-36.0,-37.96
2011-07-05 14:53:00,Active,United Kingdom,1,1,-250.0,-105.0
2011-07-05 14:54:00,VIP,United Kingdom,1,1,-1.0,-10.95
2011-07-05 15:50:00,VIP,France,1,1,-2.0,-17.9
2011-07-06 10:00:00,Active,United Kingdom,1,1,-1.0,-15.0
2011-07-06 10:44:00,VIP,United Kingdom,1,1,-7.0,-9.93
2011-07-06 11:10:00,VIP,United Kingdom,1,1,-6.0,-20.23
2011-07-06 13:21:00,VIP,United Kingdom,1,1,-13.0,-17.49
2011-07-06 13:42:00,New & Growing,United Kingdom,1,1,-12.0,-17.4
2011-07-06 14:47:00,VIP,United Kingdom,1,1,-9.0,-27.91
2011-07-07 10:17:00,Loyal,Spain,1,1,-11.0,-46.75
2011-07-07 10:25:00,VIP,Germany,1,1,-28.0,-14.48
2011-07-07 10:26:00,Active,Belgium,1,1,-1.0,-1.95
2011-07-07 11:42:00,VIP,United Kingdom,1,1,-4.0,-139.8
2011-07-07 11:44:00,VIP,Germany,1,1,-11.0,-27.09
2011-07-07 12:29:00,VIP,United Kingdom,1,1,-20.0,-41.6
2011-07-07 12:49:00,Loyal,United Kingdom,1,1,-4.0,-6.4
2011-07-07 13:18:00,VIP,United Kingdom,1,1,-4.0,-15.0
2011-07-07 15:50:00,At Risk,United Kingdom,1,1,-12.0,-35.400000000000006
2011-07-07 17:09:00,Loyal,United Kingdom,1,1,-1.0,-15.95
2011-07-07 17:16:00,Loyal,United Kingdom,1,1,-408.0,-432.48
2011-07-07 17:22:00,,United Kingdom,1,1,-242.0,-247.44
2011-07-07 17:25:00,VIP,United Kingdom,1,1,-3.0,-3.65
2011-07-07 17:42:00,VIP,United Kingdom,1,1,-48.0,-60.0
2011-07-08 11:08:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-07-08 13:04:00,VIP,United Kingdom,1,1,-22.0,-41.77
2011-07-08 13:33:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-07-08 13:36:00,Active,United Kingdom,1,1,-13.0,-16.25
2011-07-08 13:38:00,VIP,United Kingdom,1,1,-1.0,-8.5
2011-07-08 13:40:00,VIP,United Kingdom,1,1,-1.0,-2.75
2011-07-08 13:41:00,VIP,United Kingdom,1,1,-2.0,-7.5
2011-07-08 13:51:00,VIP,United Kingdom,1,1,-14.0,-83.24000000000001
2011-07-08 13:54:00,Loyal,United Kingdom,1,1,-2.0,-5.8
2011-07-08 14:06:00,VIP,United Kingdom,1,1,-4.0,-14.06
2011-07-08 14:27:00,Loyal,EIRE,1,1,-1.0,-12.75
2011-07-08 14:53:00,Active,United Kingdom,1,1,-8.0,-40.2
2011-07-10 12:04:00,VIP,United Kingdom,1,1,-1.0,-125.0
2011-07-10 12:07:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-07-10 12:10:00,Loyal,United Kingdom,1,1,-1.0,-2.95
2011-07-10 12:11:00,VIP,United Kingdom,1,1,-2.0,-3.9
2011-07-10 12:39:00,New & Growing,United Kingdom,1,1,-36.0,-153.0
2011-07-11 11:09:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-07-11 11:44:00,Active,United Kingdom,1,1,-7.0,-13.09
2011-07-11 12:43:00,VIP,United Kingdom,1,1,-24.0,-30.0
2011-07-11 13:07:00,VIP,United Kingdom,1,1,-2.0,-7.03
2011-07-11 13:33:00,VIP,United Kingdom,1,1,-4.0,-20.95
2011-07-11 13:34:00,Active,United Kingdom,1,1,-2.0,-2.52
2011-07-11 13:37:00,Active,United Kingdom,1,1,-4.0,-5.8
2011-07-11 13:38:00,VIP,United Kingdom,1,1,-4.0,-8.4
2011-07-11 13:51:00,VIP,United Kingdom,1,1,-4.0,-7.5
2011-07-11 14:21:00,New & Growing,United Kingdom,1,1,-10.0,-8.5
2011-07-11 14:51:00,Active,Greece,1,1,-1.0,-50.0
2011-07-11 14:56:00,Loyal,United Kingdom,1,1,-1.0,-8.95
2011-07-12 09:58:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-07-12 10:56:00,New & Growing,United Kingdom,1,1,-1.0,-9.95
2011-07-12 11:07:00,VIP,United Kingdom,1,1,-1.0,-57.6
2011-07-12 11:08:00,VIP,United Kingdom,1,1,-3.0,-3.18
2011-07-12 11:10:00,VIP,United Kingdom,1,1,-2.0,-5.2
2011-07-12 11:11:00,Loyal,United Kingdom,1,1,-54.0,-204.0
2011-07-12 11:12:00,VIP,United Kingdom,1,1,-13.0,-7.63
2011-07-12 11:13:00,Loyal,United Kingdom,1,1,-1.0,-9.95
2011-07-12 11:23:00,VIP,United Kingdom,1,1,-6.0,-10.14
2011-07-12 13:49:00,VIP,United Kingdom,1,1,-72.0,-59.76
2011-07-12 14:49:00,VIP,United Kingdom,1,1,-1.0,-1.45
2011-07-13 09:45:00,New & Growing,United Kingdom,1,1,-2.0,-7.9
2011-07-13 09:49:00,Active,United Kingdom,1,1,-1.0,-0.48
2011-07-13 11:32:00,VIP,United Kingdom,1,1,-4.0,-21.8
2011-07-13 11:34:00,VIP,United Kingdom,1,1,-13.0,-42.3
2011-07-13 13:56:00,VIP,United Kingdom,1,1,-72.0,-76.32000000000001
2011-07-13 15:18:00,,United Kingdom,1,1,-1.0,-4383.62
2011-07-13 15:21:00,,United Kingdom,1,1,-1.0,-6497.47
2011-07-14 10:19:00,VIP,United Kingdom,1,1,-342.0,-500.74000000000007
2011-07-14 10:27:00,VIP,United Kingdom,1,1,-68.0,-119.75999999999999
2011-07-14 10:42:00,,EIRE,1,1,-2.0,-5.9
2011-07-14 10:47:00,VIP,United Kingdom,1,1,-6.0,-17.55
2011-07-14 10:57:00,VIP,United Kingdom,1,1,-15.0,-45.31
2011-07-14 11:00:00,VIP,Germany,1,1,-3.0,-12.450000000000001
2011-07-14 11:41:00,VIP,United Kingdom,1,1,-130.0,-261.3
2011-07-14 12:30:00,VIP,United Kingdom,1,1,-1.0,-13.99
2011-07-14 14:47:00,VIP,United Kingdom,2,2,-4.0,-21.34
2011-07-14 14:51:00,VIP,United Kingdom,1,1,-4.0,-9.95
2011-07-14 14:55:00,VIP,United Kingdom,1,1,-1.0,-7.9
2011-07-14 17:47:00,VIP,United Kingdom,1,1,-5.0,-2.1
2011-07-14 17:51:00,VIP,United Kingdom,1,1,-1.0,-7.88
2011-07-15 10:35:00,VIP,United Kingdom,1,1,-2.0,-5.9
2011-07-15 10:36:00,New & Growing,United Kingdom,1,1,-11.0,-8.15
2011-07-15 11:10:00,VIP,United Kingdom,1,1,-100.0,-179.0
2011-07-15 12:30:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-07-15 13:56:00,VIP,United Kingdom,1,1,-10.0,-20.8
2011-07-15 13:58:00,VIP,United Kingdom,1,1,-5.0,-18.75
2011-07-15 15:22:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-07-15 15:22:00,VIP,Switzerland,1,1,-120.0,-102.0
2011-07-15 15:23:00,VIP,United Kingdom,1,1,-2.0,-8.5
2011-07-17 12:03:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-07-17 12:04:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-07-18 10:14:00,Active,United Kingdom,1,1,-11.0,-54.75000000000001
2011-07-18 10:34:00,VIP,United Kingdom,1,1,-1.0,-1.45
2011-07-18 10:54:00,VIP,United Kingdom,1,1,-3.0,-16.85
2011-07-18 11:10:00,VIP,United Kingdom,1,1,-3.0,-7.8
2011-07-18 11:20:00,VIP,United Kingdom,1,1,-2.0,-9.2
2011-07-18 12:17:00,VIP,United Kingdom,1,1,-2.0,-16.2
2011-07-18 12:26:00,,United Kingdom,1,1,-1.0,-4287.63
2011-07-18 12:52:00,VIP,United Kingdom,1,1,-1.0,-125.0
2011-07-18 12:55:00,,United Kingdom,1,1,-1.0,-9.72
2011-07-18 13:20:00,New & Growing,United Kingdom,1,1,-1.0,-2.95
2011-07-18 13:21:00,New & Growing,United Kingdom,1,1,-1.0,-2.95
2011-07-18 13:47:00,VIP,United Kingdom,1,1,-26.0,-55.34
2011-07-18 13:49:00,Loyal,United Kingdom,1,1,-288.0,-244.79999999999998
2011-07-18 14:24:00,Active,United Kingdom,1,1,-1.0,-550.64
2011-07-18 14:24:00,VIP,United Kingdom,1,1,-287.0,-530.47
2011-07-18 14:35:00,Active,United Kingdom,1,1,-1.0,-550.64
2011-07-18 15:01:00,VIP,United Kingdom,1,1,-1.0,-717.23
2011-07-18 15:11:00,,United Kingdom,1,1,-1.0,-1592.49
2011-07-18 15:21:00,,United Kingdom,1,1,-1.0,-611.86
2011-07-18 16:01:00,,United Kingdom,1,1,-1.0,-294.92
2011-07-18 16:04:00,,United Kingdom,1,1,-1.0,-705.45
2011-07-19 10:46:00,VIP,Germany,1,1,-2.0,-3.9
2011-07-19 11:57:00,VIP,United Kingdom,1,1,-6.0,-6.18
2011-07-19 12:00:00,Active,United Kingdom,1,1,-4.0,-6.6
2011-07-19 12:26:00,VIP,Australia,1,1,-97.0,-158.64999999999998
2011-07-19 12:47:00,VIP,United Kingdom,1,1,-37.0,-220.15
2011-07-19 13:04:00,VIP,United Kingdom,1,1,-12.0,-27.6
2011-07-19 13:22:00,VIP,United Kingdom,1,1,-2.0,-3.3
2011-07-19 13:24:00,VIP,United Kingdom,1,1,-7.0,-9.25
2011-07-19 13:26:00,VIP,United Kingdom,1,1,-2.0,-15.7
2011-07-19 13:28:00,VIP,United Kingdom,1,1,-4.0,-18.37
2011-07-19 13:37:00,VIP,EIRE,1,1,-3.0,-18.25
2011-07-19 13:42:00,Active,Germany,1,1,-2.0,-5.5
2011-07-19 14:45:00,,United Kingdom,1,1,-1.0,-112.35
2011-07-19 14:56:00,,United Kingdom,1,1,-1.0,-106.4
2011-07-19 15:47:00,VIP,United Kingdom,1,1,-21.0,-124.95
2011-07-19 15:49:00,VIP,United Kingdom,1,1,-3.0,-6.25
2011-07-19 15:50:00,VIP,United Kingdom,1,1,-17.0,-22.65
2011-07-20 10:35:00,VIP,United Kingdom,1,1,-1.0,-5.95
2011-07-20 11:09:00,New & Growing,United Kingdom,1,1,-1.0,-3.95
2011-07-20 11:23:00,,United Kingdom,1,1,-1.0,-451.42
2011-07-20 11:31:00,VIP,United Kingdom,1,1,-1.0,-3060.6
2011-07-20 11:35:00,VIP,United Kingdom,1,1,-14.0,-13.38
2011-07-20 11:39:00,VIP,United Kingdom,1,1,-2.0,-3.73
2011-07-20 11:40:00,,United Kingdom,1,1,-1.0,-451.42
2011-07-20 11:40:00,VIP,United Kingdom,1,1,-3.0,-5.61
2011-07-20 11:51:00,VIP,United Kingdom,1,1,-28.0,-23.37
2011-07-20 12:32:00,New & Growing,United Kingdom,1,1,-4.0,-3.4
2011-07-20 14:55:00,VIP,United Kingdom,1,1,-360.0,-990.0
2011-07-20 14:59:00,VIP,United Kingdom,1,1,-360.0,-990.0
2011-07-21 10:52:00,VIP,United Kingdom,1,1,-2.0,-7.47
2011-07-21 11:20:00,,United Kingdom,1,1,-1.0,-770.26
2011-07-21 11:22:00,,United Kingdom,1,1,-1.0,-21.9
2011-07-21 11:23:00,,United Kingdom,1,1,-1.0,-367.38
2011-07-21 12:07:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-07-21 12:25:00,VIP,United Kingdom,1,1,-1.0,-12.15
2011-07-21 13:00:00,Loyal,United Kingdom,1,1,-134.0,-223.77000000000004
2011-07-21 13:30:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-07-21 14:04:00,Loyal,United Kingdom,1,1,-34.0,-46.2
2011-07-21 14:32:00,VIP,United Kingdom,1,1,-1.0,-66.24
2011-07-21 14:53:00,VIP,United Kingdom,1,1,-6.0,-13.5
2011-07-21 15:14:00,Active,United Kingdom,1,1,-1.0,-49.95
2011-07-21 15:39:00,VIP,United Kingdom,1,1,-4.0,-10.100000000000001
2011-07-21 17:30:00,Loyal,France,1,1,-3.0,-46.65
2011-07-21 17:32:00,VIP,United Kingdom,1,1,-24.0,-30.0
2011-07-21 17:45:00,VIP,United Kingdom,1,1,-6.0,-15.78
2011-07-21 17:47:00,VIP,United Kingdom,1,1,-75.0,-79.5
2011-07-21 17:51:00,Loyal,United Kingdom,1,1,-1.0,-8.95
2011-07-21 17:54:00,VIP,United Kingdom,1,1,-3.0,-9.870000000000001
2011-07-21 17:55:00,VIP,United Kingdom,1,1,-3.0,-12.450000000000001
2011-07-21 17:56:00,VIP,United Kingdom,1,1,-2.0,-5.800000000000001
2011-07-21 17:57:00,VIP,United Kingdom,1,1,-6.0,-24.7
2011-07-21 18:05:00,New & Growing,United Kingdom,1,1,-4.0,-15.0
2011-07-22 10:29:00,VIP,United Kingdom,1,1,-3.0,-6.25
2011-07-22 13:09:00,Active,United Kingdom,1,1,-1.0,-4.25
2011-07-22 13:24:00,VIP,United Kingdom,1,1,-6.0,-11.7
2011-07-22 16:05:00,VIP,United Kingdom,1,1,-1.0,-3.15
2011-07-22 16:11:00,VIP,United Kingdom,1,1,-2.0,-9.6
2011-07-22 16:12:00,VIP,United Kingdom,1,1,-3.0,-23.75
2011-07-22 16:41:00,VIP,United Kingdom,1,1,-1.0,-0.39
2011-07-22 16:49:00,VIP,United Kingdom,1,1,-2.0,-15.8
2011-07-22 16:50:00,Loyal,United Kingdom,1,1,-4.0,-4.14
2011-07-22 16:52:00,VIP,United Kingdom,1,1,-12.0,-30.599999999999998
2011-07-24 12:10:00,VIP,United Kingdom,1,1,-3.0,-8.35
2011-07-24 13:26:00,VIP,United Kingdom,1,1,-250.0,-525.0
2011-07-24 13:31:00,VIP,United Kingdom,1,1,-1.0,-6.75
2011-07-24 14:50:00,VIP,United Kingdom,1,1,-24.0,-39.599999999999994
2011-07-24 16:20:00,VIP,United Kingdom,1,1,-121.0,-43.559999999999995
